split,image_member,json_member,object_index,folder_target_class,object_major,object_detail,object_class,is_target_object,is_known_training_class,source_geometry,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area_ratio,bbox_aspect_ratio
Training,Training/images/나무/기타/13_X002_C323_1214/13_X002_C323_1214_2.jpg,Training/labels/나무/기타/13_X002_C323_1214/13_X002_C323_1214_2.json,1,나무/기타,나무,기타,나무/기타,True,True,BOX,848.0,195.0,1181.0,415.0,333.0,220.0,0.03532986111111111,1.5136363636363637
Training,Training/images/나무/기타/13_X002_C509_0124/13_X002_C509_0124_4.jpg,Training/labels/나무/기타/13_X002_C509_0124/13_X002_C509_0124_4.json,0,나무/기타,나무,기타,나무/기타,True,True,BOX,885.0,600.0,1152.0,1096.0,267.0,496.0,0.047874370987332986,0.5383064516129032
Training,Training/images/나무/기타/13_X005_C801_0217/13_X005_C801_0217_2.jpg,Training/labels/나무/기타/13_X005_C801_0217/13_X005_C801_0217_2.json,0,나무/기타,나무,기타,나무/기타,True,True,BOX,481.0,207.0,1380.0,614.0,899.0,407.0,0.17619802744966415,2.208845208845209
Training,Training/images/나무/기타/13_X009_C055_1211/13_X009_C055_1211_3.jpg,Training/labels/나무/기타/13_X009_C055_1211/13_X009_C055_1211_3.json,0,나무/기타,나무,기타,나무/기타,True,True,BOX,140.0,217.0,637.0,576.0,497.0,359.0,0.0860450424382716,1.384401114206128
Training,Training/images/나무/기타/13_X009_C055_1211/13_X009_C055_1211_3.jpg,Training/labels/나무/기타/13_X009_C055_1211/13_X009_C055_1211_3.json,1,나무/기타,나무,기타,나무/기타,True,True,BOX,622.0,146.0,1656.0,939.0,1034.0,793.0,0.3954292052469136,1.3039092055485497
Training,Training/images/나무/기타/13_X015_C802_0221/13_X015_C802_0221_2.jpg,Training/labels/나무/기타/13_X015_C802_0221/13_X015_C802_0221_2.json,0,나무/기타,나무,기타,나무/기타,True,True,POLYGON->BOX,183.0,309.0,1920.0,1248.0,1737.0,939.0,0.5896245445080687,1.8498402555910542
Training,Training/images/나무/기타/13_X018_C710_1215/13_X018_C710_1215_0.jpg,Training/labels/나무/기타/13_X018_C710_1215/13_X018_C710_1215_0.json,0,나무/기타,나무,기타,나무/기타,True,True,BOX,207.0,450.0,1244.0,1697.0,1037.0,1247.0,0.4677152054398148,0.8315958299919808
Training,Training/images/나무/기타/13_X052_C024_0224/13_X052_C024_0224_1.jpg,Training/labels/나무/기타/13_X052_C024_0224/13_X052_C024_0224_1.json,0,나무/기타,나무,기타,나무/기타,True,True,BOX,346.0,211.0,1346.0,249.0,1000.0,38.0,0.01831607766016928,26.31578947368421
Training,Training/images/나무/기타/13_X052_C024_0224/13_X052_C024_0224_1.jpg,Training/labels/나무/기타/13_X052_C024_0224/13_X052_C024_0224_1.json,1,나무/기타,나무,기타,나무/기타,True,True,BOX,282.0,568.0,1476.0,688.0,1194.0,120.0,0.06906125281971195,9.95
Training,Training/images/나무/나무행거/13_X001_C033_1020/13_X001_C033_1020_1.jpg,Training/labels/나무/나무행거/13_X001_C033_1020/13_X001_C033_1020_1.json,0,나무/나무행거,나무,나무행거,나무/나무행거,True,True,BOX,130.0,344.0,1829.0,862.0,1699.0,518.0,0.31831669560185183,3.27992277992278
Training,Training/images/나무/나무행거/13_X001_C042_1014/13_X001_C042_1014_0.jpg,Training/labels/나무/나무행거/13_X001_C042_1014/13_X001_C042_1014_0.json,0,나무/나무행거,나무,나무행거,나무/나무행거,True,True,BOX,619.0,400.0,1150.0,960.0,531.0,560.0,0.10755208333333334,0.9482142857142857
Training,Training/images/나무/나무행거/13_X001_C323_0208/13_X001_C323_0208_0.jpg,Training/labels/나무/나무행거/13_X001_C323_0208/13_X001_C323_0208_0.json,0,나무/나무행거,나무,나무행거,나무/나무행거,True,True,BOX,728.0,362.0,1219.0,602.0,491.0,240.0,0.05671705294650481,2.0458333333333334
Training,Training/images/나무/나무행거/13_X001_C323_1202/13_X001_C323_1202_4.jpg,Training/labels/나무/나무행거/13_X001_C323_1202/13_X001_C323_1202_4.json,0,나무/나무행거,나무,나무행거,나무/나무행거,True,True,BOX,438.0,268.0,1528.0,794.0,1090.0,526.0,0.2764949845679012,2.0722433460076046
Training,Training/images/나무/나무행거/13_X002_C509_1229/13_X002_C509_1229_1.jpg,Training/labels/나무/나무행거/13_X002_C509_1229/13_X002_C509_1229_1.json,0,나무/나무행거,나무,나무행거,나무/나무행거,True,True,BOX,454.0,221.0,1301.0,1844.0,847.0,1623.0,0.37290608723958335,0.5218730745532963
Training,Training/images/나무/나무행거/13_X004_C704_1231/13_X004_C704_1231_4.jpg,Training/labels/나무/나무행거/13_X004_C704_1231/13_X004_C704_1231_4.json,0,나무/나무행거,나무,나무행거,나무/나무행거,True,True,BOX,395.0,103.0,1575.0,1284.0,1180.0,1181.0,0.5040436921296296,0.9991532599491956
Training,Training/images/나무/나무행거/13_X005_C331_1117/13_X005_C331_1117_1.jpg,Training/labels/나무/나무행거/13_X005_C331_1117/13_X005_C331_1117_1.json,0,나무/나무행거,나무,나무행거,나무/나무행거,True,True,BOX,383.0,516.0,1303.0,1027.0,920.0,511.0,0.16994910058418647,1.8003913894324852
Training,Training/images/나무/나무행거/13_X011_C187_1215/13_X011_C187_1215_2.jpg,Training/labels/나무/나무행거/13_X011_C187_1215/13_X011_C187_1215_2.json,0,나무/나무행거,나무,나무행거,나무/나무행거,True,True,BOX,711.0,188.0,1094.0,1024.0,383.0,836.0,0.11580873842592593,0.458133971291866
Training,Training/images/나무/나무행거/13_X031_C211_0108/13_X031_C211_0108_4.jpg,Training/labels/나무/나무행거/13_X031_C211_0108/13_X031_C211_0108_4.json,0,나무/나무행거,나무,나무행거,나무/나무행거,True,True,BOX,945.0,429.0,1135.0,851.0,190.0,422.0,0.029000289351851852,0.45023696682464454
Training,Training/images/나무/도마/13_X003_C332_1124/13_X003_C332_1124_2.jpg,Training/labels/나무/도마/13_X003_C332_1124/13_X003_C332_1124_2.json,0,나무/도마,나무,도마,나무/도마,True,True,BOX,434.0,237.0,1590.0,783.0,1156.0,546.0,0.2700654908045023,2.1172161172161172
Training,Training/images/나무/도마/13_X004_C052_1109/13_X004_C052_1109_2.jpg,Training/labels/나무/도마/13_X004_C052_1109/13_X004_C052_1109_2.json,0,나무/도마,나무,도마,나무/도마,True,True,BOX,465.0,51.0,1513.0,1232.0,1048.0,1181.0,0.44765914351851854,0.8873835732430144
Training,Training/images/나무/도마/13_X005_C193_1201/13_X005_C193_1201_2.jpg,Training/labels/나무/도마/13_X005_C193_1201/13_X005_C193_1201_2.json,0,나무/도마,나무,도마,나무/도마,True,True,BOX,342.0,189.0,1593.0,1317.0,1251.0,1128.0,0.5101249349297241,1.1090425531914894
Training,Training/images/나무/도마/13_X005_C329_1124_5/13_X005_C329_1124_5_4.jpg,Training/labels/나무/도마/13_X005_C329_1124_5/13_X005_C329_1124_5_4.json,0,나무/도마,나무,도마,나무/도마,True,True,BOX,678.0,558.0,1217.0,1362.0,539.0,804.0,0.11755533854166667,0.6703980099502488
Training,Training/images/나무/도마/13_X006_C554_0123/13_X006_C554_0123_0.jpg,Training/labels/나무/도마/13_X006_C554_0123/13_X006_C554_0123_0.json,0,나무/도마,나무,도마,나무/도마,True,True,BOX,747.0,624.0,1301.0,810.0,554.0,186.0,0.037269965277777775,2.978494623655914
Training,Training/images/나무/도마/13_X007_C509_0329/13_X007_C509_0329_0.jpg,Training/labels/나무/도마/13_X007_C509_0329/13_X007_C509_0329_0.json,0,나무/도마,나무,도마,나무/도마,True,True,BOX,453.0,668.0,1099.0,1411.0,646.0,743.0,0.17351278269419862,0.8694481830417228
Training,Training/images/나무/도마/13_X008_C331_1106/13_X008_C331_1106_1.jpg,Training/labels/나무/도마/13_X008_C331_1106/13_X008_C331_1106_1.json,0,나무/도마,나무,도마,나무/도마,True,True,BOX,518.0,659.0,1549.0,1066.0,1031.0,407.0,0.15177119502314815,2.533169533169533
Training,Training/images/나무/도마/13_X014_C187_1215/13_X014_C187_1215_0.jpg,Training/labels/나무/도마/13_X014_C187_1215/13_X014_C187_1215_0.json,0,나무/도마,나무,도마,나무/도마,True,True,BOX,424.0,342.0,1493.0,1080.0,1069.0,738.0,0.28534505208333333,1.448509485094851
Training,Training/images/나무/도마/13_X156_C050_0227/13_X156_C050_0227_0.jpg,Training/labels/나무/도마/13_X156_C050_0227/13_X156_C050_0227_0.json,0,나무/도마,나무,도마,나무/도마,True,True,BOX,541.0,292.0,1216.0,838.0,675.0,546.0,0.17764185320145756,1.2362637362637363
Training,Training/images/나무/액자/13_X001_C052_1026/13_X001_C052_1026_1.jpg,Training/labels/나무/액자/13_X001_C052_1026/13_X001_C052_1026_1.json,0,나무/액자,나무,액자,나무/액자,True,True,BOX,149.0,355.0,1856.0,993.0,1707.0,638.0,0.3939040798611111,2.675548589341693
Training,Training/images/나무/액자/13_X001_C187_1118/13_X001_C187_1118_1.jpg,Training/labels/나무/액자/13_X001_C187_1118/13_X001_C187_1118_1.json,0,나무/액자,나무,액자,나무/액자,True,True,BOX,370.0,154.0,1590.0,1104.0,1220.0,950.0,0.41919849537037035,1.2842105263157895
Training,Training/images/나무/액자/13_X002_C331_1211/13_X002_C331_1211_3.jpg,Training/labels/나무/액자/13_X002_C331_1211/13_X002_C331_1211_3.json,0,나무/액자,나무,액자,나무/액자,True,True,BOX,262.0,463.0,820.0,1071.0,558.0,608.0,0.12270833333333334,0.9177631578947368
Training,Training/images/나무/액자/13_X002_C331_1211/13_X002_C331_1211_3.jpg,Training/labels/나무/액자/13_X002_C331_1211/13_X002_C331_1211_3.json,1,나무/액자,나무,액자,나무/액자,True,True,BOX,1015.0,495.0,1571.0,1050.0,556.0,555.0,0.11161024305555556,1.0018018018018018
Training,Training/images/나무/액자/13_X006_C163_1118/13_X006_C163_1118_2.jpg,Training/labels/나무/액자/13_X006_C163_1118/13_X006_C163_1118_2.json,0,나무/액자,나무,액자,나무/액자,True,True,BOX,688.0,67.0,1187.0,991.0,499.0,924.0,0.22235532407407407,0.54004329004329
Training,Training/images/나무/액자/13_X025_C042_0225/13_X025_C042_0225_3.jpg,Training/labels/나무/액자/13_X025_C042_0225/13_X025_C042_0225_3.json,0,나무/액자,나무,액자,나무/액자,True,True,BOX,135.0,474.0,839.0,842.0,704.0,368.0,0.12487323346250988,1.9130434782608696
Training,Training/images/나무/액자/13_X025_C042_0225/13_X025_C042_0225_3.jpg,Training/labels/나무/액자/13_X025_C042_0225/13_X025_C042_0225_3.json,1,나무/액자,나무,액자,나무/액자,True,True,BOX,822.0,205.0,1108.0,391.0,286.0,186.0,0.025640580716062237,1.5376344086021505
Training,Training/images/나무/액자/13_X059_C500_0317/13_X059_C500_0317_4.jpg,Training/labels/나무/액자/13_X059_C500_0317/13_X059_C500_0317_4.json,0,나무/액자,나무,액자,나무/액자,True,True,BOX,755.0,140.0,1417.0,954.0,662.0,814.0,0.25973547727842367,0.8132678132678133
Training,Training/images/나무/액자/13_X194_C050_0224/13_X194_C050_0224_2.jpg,Training/labels/나무/액자/13_X194_C050_0224/13_X194_C050_0224_2.json,0,나무/액자,나무,액자,나무/액자,True,True,BOX,401.0,474.0,1059.0,973.0,658.0,499.0,0.1582615150288237,1.3186372745490982
Training,Training/images/나무/액자/13_X194_C050_0224/13_X194_C050_0224_2.jpg,Training/labels/나무/액자/13_X194_C050_0224/13_X194_C050_0224_2.json,1,나무/액자,나무,액자,나무/액자,True,True,BOX,384.0,120.0,876.0,382.0,492.0,262.0,0.0621319914396437,1.8778625954198473
Training,Training/images/나무/액자/13_X198_C509_0314/13_X198_C509_0314_3.jpg,Training/labels/나무/액자/13_X198_C509_0314/13_X198_C509_0314_3.json,0,나무/액자,나무,액자,나무/액자,True,True,BOX,553.0,439.0,1458.0,1271.0,905.0,832.0,0.272196194111863,1.0877403846153846
Training,Training/images/나무/액자/13_X268_C509_0314/13_X268_C509_0314_0.jpg,Training/labels/나무/액자/13_X268_C509_0314/13_X268_C509_0314_0.json,0,나무/액자,나무,액자,나무/액자,True,True,BOX,656.0,513.0,1103.0,1045.0,447.0,532.0,0.08596651049800451,0.8402255639097744
Training,Training/images/나무/장식품/13_X001_C024_1126/13_X001_C024_1126_3.jpg,Training/labels/나무/장식품/13_X001_C024_1126/13_X001_C024_1126_3.json,0,나무/장식품,나무,장식품,나무/장식품,True,True,BOX,625.0,135.0,1458.0,835.0,833.0,700.0,0.28120177469135804,1.19
Training,Training/images/나무/장식품/13_X002_C187_1110/13_X002_C187_1110_0.jpg,Training/labels/나무/장식품/13_X002_C187_1110/13_X002_C187_1110_0.json,0,나무/장식품,나무,장식품,나무/장식품,True,True,BOX,514.0,226.0,1528.0,1078.0,1014.0,852.0,0.31247395833333336,1.1901408450704225
Training,Training/images/나무/장식품/13_X003_C042_1020/13_X003_C042_1020_1.jpg,Training/labels/나무/장식품/13_X003_C042_1020/13_X003_C042_1020_1.json,0,나무/장식품,나무,장식품,나무/장식품,True,True,BOX,634.0,311.0,1512.0,1139.0,878.0,828.0,0.26294270833333333,1.0603864734299517
Training,Training/images/나무/장식품/13_X003_C173_1118/13_X003_C173_1118_1.jpg,Training/labels/나무/장식품/13_X003_C173_1118/13_X003_C173_1118_1.json,0,나무/장식품,나무,장식품,나무/장식품,True,True,BOX,396.0,242.0,1559.0,970.0,1163.0,728.0,0.30622974537037034,1.5975274725274726
Training,Training/images/나무/장식품/13_X004_C162_1221/13_X004_C162_1221_4.jpg,Training/labels/나무/장식품/13_X004_C162_1221/13_X004_C162_1221_4.json,0,나무/장식품,나무,장식품,나무/장식품,True,True,BOX,760.0,390.0,1351.0,493.0,591.0,103.0,0.022017144097222222,5.737864077669903
Training,Training/images/나무/장식품/13_X017_C710_1218/13_X017_C710_1218_3.jpg,Training/labels/나무/장식품/13_X017_C710_1218/13_X017_C710_1218_3.json,0,나무/장식품,나무,장식품,나무/장식품,True,True,BOX,451.0,158.0,1380.0,774.0,929.0,616.0,0.23857454933546784,1.5081168831168832
Training,Training/images/나무/장식품/13_X034_C509_0107/13_X034_C509_0107_1.jpg,Training/labels/나무/장식품/13_X034_C509_0107/13_X034_C509_0107_1.json,0,나무/장식품,나무,장식품,나무/장식품,True,True,BOX,43.0,317.0,1808.0,376.0,1765.0,59.0,0.03766456886574074,29.915254237288135
Training,Training/images/나무/장식품/13_X039_C509_0315/13_X039_C509_0315_0.jpg,Training/labels/나무/장식품/13_X039_C509_0315/13_X039_C509_0315_0.json,0,나무/장식품,나무,장식품,나무/장식품,True,True,BOX,828.0,619.0,1169.0,968.0,341.0,349.0,0.04302193591300827,0.9770773638968482
Training,Training/images/나무/장식품/13_X043_C163_0108/13_X043_C163_0108_2.jpg,Training/labels/나무/장식품/13_X043_C163_0108/13_X043_C163_0108_2.json,0,나무/장식품,나무,장식품,나무/장식품,True,True,BOX,493.0,346.0,1488.0,1062.0,995.0,716.0,0.25754092197350914,1.3896648044692737
Training,Training/images/나무/주걱/13_X019_C056_0303/13_X019_C056_0303_0.jpg,Training/labels/나무/주걱/13_X019_C056_0303/13_X019_C056_0303_0.json,0,나무/주걱,나무,주걱,나무/주걱,True,True,BOX,703.0,583.0,1066.0,666.0,363.0,83.0,0.014508805495133635,4.373493975903615
Training,Training/images/나무/주걱/13_X021_C587_0305/13_X021_C587_0305_0.jpg,Training/labels/나무/주걱/13_X021_C587_0305/13_X021_C587_0305_0.json,0,나무/주걱,나무,주걱,나무/주걱,True,True,BOX,710.0,430.0,1137.0,543.0,427.0,113.0,0.023257080610021786,3.7787610619469025
Training,Training/images/나무/주걱/13_X052_C509_0314/13_X052_C509_0314_1.jpg,Training/labels/나무/주걱/13_X052_C509_0314/13_X052_C509_0314_1.json,0,나무/주걱,나무,주걱,나무/주걱,True,True,BOX,699.0,263.0,1019.0,1577.0,320.0,1314.0,0.15200416449765747,0.243531202435312
Training,Training/images/나무/주걱/13_X055_C589_0304/13_X055_C589_0304_3.jpg,Training/labels/나무/주걱/13_X055_C589_0304/13_X055_C589_0304_3.json,0,나무/주걱,나무,주걱,나무/주걱,True,True,BOX,965.0,111.0,1211.0,803.0,246.0,692.0,0.08197626794940385,0.3554913294797688
Training,Training/images/나무/주걱/13_X065_C589_0304/13_X065_C589_0304_3.jpg,Training/labels/나무/주걱/13_X065_C589_0304/13_X065_C589_0304_3.json,0,나무/주걱,나무,주걱,나무/주걱,True,True,BOX,843.0,161.0,1114.0,868.0,271.0,707.0,0.09226471527269803,0.38330975954738333
Training,Training/images/나무/주걱/13_X190_C050_0226/13_X190_C050_0226_0.jpg,Training/labels/나무/주걱/13_X190_C050_0226/13_X190_C050_0226_0.json,0,나무/주걱,나무,주걱,나무/주걱,True,True,BOX,451.0,429.0,1245.0,669.0,794.0,240.0,0.09185030944531204,3.308333333333333
Training,Training/images/나무/주걱/13_X256_C509_0329/13_X256_C509_0329_3.jpg,Training/labels/나무/주걱/13_X256_C509_0329/13_X256_C509_0329_3.json,0,나무/주걱,나무,주걱,나무/주걱,True,True,BOX,214.0,464.0,1197.0,818.0,983.0,354.0,0.12579602637515183,2.7768361581920904
Training,Training/images/나무/주걱/13_X274_C509_0314/13_X274_C509_0314_2.jpg,Training/labels/나무/주걱/13_X274_C509_0314/13_X274_C509_0314_2.json,0,나무/주걱,나무,주걱,나무/주걱,True,True,BOX,427.0,490.0,966.0,1514.0,539.0,1024.0,0.19952570998901034,0.5263671875
Training,Training/images/나무/주걱/13_X466_C509_0329/13_X466_C509_0329_4.jpg,Training/labels/나무/주걱/13_X466_C509_0329/13_X466_C509_0329_4.json,0,나무/주걱,나무,주걱,나무/주걱,True,True,BOX,426.0,494.0,1376.0,870.0,950.0,376.0,0.1291283475041934,2.526595744680851
Training,Training/images/나무/주방용품/13_X014_C509_0329/13_X014_C509_0329_0.jpg,Training/labels/나무/주방용품/13_X014_C509_0329/13_X014_C509_0329_0.json,0,나무/주방용품,나무,주방용품,나무/주방용품,True,True,BOX,1039.0,444.0,1177.0,842.0,138.0,398.0,0.01985511018566719,0.34673366834170855
Training,Training/images/나무/주방용품/13_X019_C999_0328/13_X019_C999_0328_0.jpg,Training/labels/나무/주방용품/13_X019_C999_0328/13_X019_C999_0328_0.json,0,나무/주방용품,나무,주방용품,나무/주방용품,True,True,POLYGON->BOX,246.0,633.0,704.0,1192.0,458.0,559.0,0.12340312722925945,0.8193202146690519
Training,Training/images/나무/주방용품/13_X030_C509_0315/13_X030_C509_0315_3.jpg,Training/labels/나무/주방용품/13_X030_C509_0315/13_X030_C509_0315_3.json,0,나무/주방용품,나무,주방용품,나무/주방용품,True,True,BOX,929.0,277.0,1090.0,1175.0,161.0,898.0,0.052265168604314884,0.17928730512249444
Training,Training/images/나무/주방용품/13_X035_C024_0225/13_X035_C024_0225_3.jpg,Training/labels/나무/주방용품/13_X035_C024_0225/13_X035_C024_0225_3.json,0,나무/주방용품,나무,주방용품,나무/주방용품,True,True,BOX,793.0,193.0,929.0,615.0,136.0,422.0,0.027663061291379874,0.3222748815165877
