split,image_member,json_member,image_name,folder_major,folder_detail,folder_target_class,width,height,meta_width,meta_height,resolution_match,place,day_night,bounding_count_declared,bounding_count_json,valid_object_count,target_is_annotated,unknown_object_count,sha1,keep_for_processed,exclude_reason
Training,Training/images/나무/기타/13_X002_C509_0124/13_X002_C509_0124_4.jpg,Training/labels/나무/기타/13_X002_C509_0124/13_X002_C509_0124_4.json,13_X002_C509_0124_4.jpg,나무,기타,나무/기타,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,4003b75a5856d8860366184adbfbcae00c8dae5f,True,
Training,Training/images/나무/기타/13_X005_C801_0217/13_X005_C801_0217_2.jpg,Training/labels/나무/기타/13_X005_C801_0217/13_X005_C801_0217_2.json,13_X005_C801_0217_2.jpg,나무,기타,나무/기타,1921,1081,1921,1081,True,실외,주간,1,1,1,True,0,d7ab4bf69b5899edd64fbf3da133f89b6286de6d,True,
Training,Training/images/나무/기타/13_X009_C055_1211/13_X009_C055_1211_3.jpg,Training/labels/나무/기타/13_X009_C055_1211/13_X009_C055_1211_3.json,13_X009_C055_1211_3.jpg,나무,기타,나무/기타,1920,1080,1920,1080,True,실외,주간,2,2,2,True,0,51dd56f5a54601d14c3bb210a0aa4d13c7401b21,True,
Training,Training/images/나무/기타/13_X015_C802_0221/13_X015_C802_0221_2.jpg,Training/labels/나무/기타/13_X015_C802_0221/13_X015_C802_0221_2.json,13_X015_C802_0221_2.jpg,나무,기타,나무/기타,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,506cb964ca6a43f0476e2bef8b98a52d250f290d,True,
Training,Training/images/나무/기타/13_X018_C710_1215/13_X018_C710_1215_0.jpg,Training/labels/나무/기타/13_X018_C710_1215/13_X018_C710_1215_0.json,13_X018_C710_1215_0.jpg,나무,기타,나무/기타,1440,1920,1440,1920,True,실외,주간,1,1,1,True,0,a8060165b530f43569473fa0687d53dd47ea6aa3,True,
Training,Training/images/나무/기타/13_X052_C024_0224/13_X052_C024_0224_1.jpg,Training/labels/나무/기타/13_X052_C024_0224/13_X052_C024_0224_1.json,13_X052_C024_0224_1.jpg,나무,기타,나무/기타,1921,1080,1921,1080,True,실외,주간,2,2,2,True,0,69a332d6de69f054ddb60e3437731837051a024b,True,
Training,Training/images/나무/나무행거/13_X001_C033_1020/13_X001_C033_1020_1.jpg,Training/labels/나무/나무행거/13_X001_C033_1020/13_X001_C033_1020_1.json,13_X001_C033_1020_1.jpg,나무,나무행거,나무/나무행거,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,430153c8ba96913ff4899b9ac49ea09071e501b7,True,
Training,Training/images/나무/나무행거/13_X001_C042_1014/13_X001_C042_1014_0.jpg,Training/labels/나무/나무행거/13_X001_C042_1014/13_X001_C042_1014_0.json,13_X001_C042_1014_0.jpg,나무,나무행거,나무/나무행거,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,1346f73a2d23981c2d0fc92b4b39caf3bb77b06f,True,
Training,Training/images/나무/나무행거/13_X001_C323_0208/13_X001_C323_0208_0.jpg,Training/labels/나무/나무행거/13_X001_C323_0208/13_X001_C323_0208_0.json,13_X001_C323_0208_0.jpg,나무,나무행거,나무/나무행거,1922,1081,1922,1081,True,실외,주간,1,1,1,True,0,fc28297a9fee3bc7cb82b120e3e016b98c973ac5,True,
Training,Training/images/나무/나무행거/13_X001_C323_1202/13_X001_C323_1202_4.jpg,Training/labels/나무/나무행거/13_X001_C323_1202/13_X001_C323_1202_4.json,13_X001_C323_1202_4.jpg,나무,나무행거,나무/나무행거,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,76729f83a3477ae9b3f48100e34601324fd290fe,True,
Training,Training/images/나무/나무행거/13_X002_C509_1229/13_X002_C509_1229_1.jpg,Training/labels/나무/나무행거/13_X002_C509_1229/13_X002_C509_1229_1.json,13_X002_C509_1229_1.jpg,나무,나무행거,나무/나무행거,1920,1920,1920,1920,True,실외,주간,1,1,1,True,0,50f6a8c8df231aa7fdec53b22187f1ddc2a9336e,True,
Training,Training/images/나무/나무행거/13_X004_C704_1231/13_X004_C704_1231_4.jpg,Training/labels/나무/나무행거/13_X004_C704_1231/13_X004_C704_1231_4.json,13_X004_C704_1231_4.jpg,나무,나무행거,나무/나무행거,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,197502df80b0c6a577463a52c163442c800d6d28,True,
Training,Training/images/나무/나무행거/13_X005_C331_1117/13_X005_C331_1117_1.jpg,Training/labels/나무/나무행거/13_X005_C331_1117/13_X005_C331_1117_1.json,13_X005_C331_1117_1.jpg,나무,나무행거,나무/나무행거,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,baa54e1e16bb2619ae9312068af802feee07a4ab,True,
Training,Training/images/나무/나무행거/13_X011_C187_1215/13_X011_C187_1215_2.jpg,Training/labels/나무/나무행거/13_X011_C187_1215/13_X011_C187_1215_2.json,13_X011_C187_1215_2.jpg,나무,나무행거,나무/나무행거,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,d5d2e80a3c555ef48716ecdd7674b668b0b4a3e4,True,
Training,Training/images/나무/나무행거/13_X031_C211_0108/13_X031_C211_0108_4.jpg,Training/labels/나무/나무행거/13_X031_C211_0108/13_X031_C211_0108_4.json,13_X031_C211_0108_4.jpg,나무,나무행거,나무/나무행거,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,bdf58d2757e28c3e774c03172ec3349441951569,True,
Training,Training/images/나무/도마/13_X003_C332_1124/13_X003_C332_1124_2.jpg,Training/labels/나무/도마/13_X003_C332_1124/13_X003_C332_1124_2.json,13_X003_C332_1124_2.jpg,나무,도마,나무/도마,2162,1081,2162,1081,True,실외,주간,1,1,1,True,0,2bbe40b5e0752bf2a88854a35730da5ff17272ea,True,
Training,Training/images/나무/도마/13_X004_C052_1109/13_X004_C052_1109_2.jpg,Training/labels/나무/도마/13_X004_C052_1109/13_X004_C052_1109_2.json,13_X004_C052_1109_2.jpg,나무,도마,나무/도마,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,ec78039da5f00cc7bbe36719b6106d09cd5c44c7,True,
Training,Training/images/나무/도마/13_X005_C193_1201/13_X005_C193_1201_2.jpg,Training/labels/나무/도마/13_X005_C193_1201/13_X005_C193_1201_2.json,13_X005_C193_1201_2.jpg,나무,도마,나무/도마,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,72ee41ea4c73aa2f3392613032c5a6592a567fa9,True,
Training,Training/images/나무/도마/13_X005_C329_1124_5/13_X005_C329_1124_5_4.jpg,Training/labels/나무/도마/13_X005_C329_1124_5/13_X005_C329_1124_5_4.json,13_X005_C329_1124_5_4.jpg,나무,도마,나무/도마,1920,1920,1920,1920,True,실외,주간,1,1,1,True,0,7a3a12e2e39c6e34f14287a061371bb568f491ac,True,
Training,Training/images/나무/도마/13_X006_C554_0123/13_X006_C554_0123_0.jpg,Training/labels/나무/도마/13_X006_C554_0123/13_X006_C554_0123_0.json,13_X006_C554_0123_0.jpg,나무,도마,나무/도마,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,b974a4d7189ac531cfb82c8aebb5f2b558936ecd,True,
Training,Training/images/나무/도마/13_X007_C509_0329/13_X007_C509_0329_0.jpg,Training/labels/나무/도마/13_X007_C509_0329/13_X007_C509_0329_0.json,13_X007_C509_0329_0.jpg,나무,도마,나무/도마,1440,1921,1440,1921,True,실내,주간,1,1,1,True,0,679b4e777455244d721467d752ea67db8962fd68,True,
Training,Training/images/나무/도마/13_X008_C331_1106/13_X008_C331_1106_1.jpg,Training/labels/나무/도마/13_X008_C331_1106/13_X008_C331_1106_1.json,13_X008_C331_1106_1.jpg,나무,도마,나무/도마,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,69a1d848220beef991c0d2be640b994b1cc0a29c,True,
Training,Training/images/나무/도마/13_X014_C187_1215/13_X014_C187_1215_0.jpg,Training/labels/나무/도마/13_X014_C187_1215/13_X014_C187_1215_0.json,13_X014_C187_1215_0.jpg,나무,도마,나무/도마,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,38d78e922315bc9070fe92c88f5072471c94a1b1,True,
Training,Training/images/나무/도마/13_X156_C050_0227/13_X156_C050_0227_0.jpg,Training/labels/나무/도마/13_X156_C050_0227/13_X156_C050_0227_0.json,13_X156_C050_0227_0.jpg,나무,도마,나무/도마,1921,1080,1921,1080,True,실외,주간,1,1,1,True,0,f75a5ab4724987c6e8f460066151900060ea6b9b,True,
Training,Training/images/나무/액자/13_X001_C052_1026/13_X001_C052_1026_1.jpg,Training/labels/나무/액자/13_X001_C052_1026/13_X001_C052_1026_1.json,13_X001_C052_1026_1.jpg,나무,액자,나무/액자,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,066cb27f5129671e11710275e7077356adddc564,True,
Training,Training/images/나무/액자/13_X001_C187_1118/13_X001_C187_1118_1.jpg,Training/labels/나무/액자/13_X001_C187_1118/13_X001_C187_1118_1.json,13_X001_C187_1118_1.jpg,나무,액자,나무/액자,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,2f7a3911040b7b59bf2236afba366e343ad1d026,True,
Training,Training/images/나무/액자/13_X002_C331_1211/13_X002_C331_1211_3.jpg,Training/labels/나무/액자/13_X002_C331_1211/13_X002_C331_1211_3.json,13_X002_C331_1211_3.jpg,나무,액자,나무/액자,1920,1440,1920,1440,True,실외,주간,2,2,2,True,0,cf960742efc7784ca0dfe4cc153469e34092439d,True,
Training,Training/images/나무/액자/13_X006_C163_1118/13_X006_C163_1118_2.jpg,Training/labels/나무/액자/13_X006_C163_1118/13_X006_C163_1118_2.json,13_X006_C163_1118_2.jpg,나무,액자,나무/액자,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,5c3c387de8a98678ae6d0eaf14ccba879186f688,True,
Training,Training/images/나무/액자/13_X025_C042_0225/13_X025_C042_0225_3.jpg,Training/labels/나무/액자/13_X025_C042_0225/13_X025_C042_0225_3.json,13_X025_C042_0225_3.jpg,나무,액자,나무/액자,1921,1080,1921,1080,True,실외,주간,2,2,2,True,0,9c9fd9aed0bf2d8c30d28425f84f93d91cf71bbc,True,
Training,Training/images/나무/액자/13_X059_C500_0317/13_X059_C500_0317_4.jpg,Training/labels/나무/액자/13_X059_C500_0317/13_X059_C500_0317_4.json,13_X059_C500_0317_4.jpg,나무,액자,나무/액자,1921,1080,1921,1080,True,실외,주간,1,1,1,True,0,abcc128824da04287321ffe971e71300f725fbeb,True,
Training,Training/images/나무/액자/13_X194_C050_0224/13_X194_C050_0224_2.jpg,Training/labels/나무/액자/13_X194_C050_0224/13_X194_C050_0224_2.json,13_X194_C050_0224_2.jpg,나무,액자,나무/액자,1921,1080,1921,1080,True,실외,주간,2,2,2,True,0,c0c834dc85909051bfc239dccaa574587ad69826,True,
Training,Training/images/나무/액자/13_X198_C509_0314/13_X198_C509_0314_3.jpg,Training/labels/나무/액자/13_X198_C509_0314/13_X198_C509_0314_3.json,13_X198_C509_0314_3.jpg,나무,액자,나무/액자,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,1f865d53e432a8f93dc0a3358d48962a3c262e0f,True,
Training,Training/images/나무/액자/13_X268_C509_0314/13_X268_C509_0314_0.jpg,Training/labels/나무/액자/13_X268_C509_0314/13_X268_C509_0314_0.json,13_X268_C509_0314_0.jpg,나무,액자,나무/액자,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,5e95030ae9f787d69e4265a08472a4325b0f360e,True,
Training,Training/images/나무/장식품/13_X001_C024_1126/13_X001_C024_1126_3.jpg,Training/labels/나무/장식품/13_X001_C024_1126/13_X001_C024_1126_3.json,13_X001_C024_1126_3.jpg,나무,장식품,나무/장식품,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,8fc2eac43e6e9a50f0bc5986aec51e85c6daf6ff,True,
Training,Training/images/나무/장식품/13_X002_C187_1110/13_X002_C187_1110_0.jpg,Training/labels/나무/장식품/13_X002_C187_1110/13_X002_C187_1110_0.json,13_X002_C187_1110_0.jpg,나무,장식품,나무/장식품,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,2c3162b462b7a5b11fa6a7f1669bc5d51a96d528,True,
Training,Training/images/나무/장식품/13_X003_C042_1020/13_X003_C042_1020_1.jpg,Training/labels/나무/장식품/13_X003_C042_1020/13_X003_C042_1020_1.json,13_X003_C042_1020_1.jpg,나무,장식품,나무/장식품,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,ab3ba1f5544dd583073e8a3754fb48e29ce393fa,True,
Training,Training/images/나무/장식품/13_X003_C173_1118/13_X003_C173_1118_1.jpg,Training/labels/나무/장식품/13_X003_C173_1118/13_X003_C173_1118_1.json,13_X003_C173_1118_1.jpg,나무,장식품,나무/장식품,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,b29f37aceb40115778a8f2708e37d4b80a44e56d,True,
Training,Training/images/나무/장식품/13_X004_C162_1221/13_X004_C162_1221_4.jpg,Training/labels/나무/장식품/13_X004_C162_1221/13_X004_C162_1221_4.json,13_X004_C162_1221_4.jpg,나무,장식품,나무/장식품,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,e5575ee98a10f27b7b3679efa9d07088cd34bb6e,True,
Training,Training/images/나무/장식품/13_X017_C710_1218/13_X017_C710_1218_3.jpg,Training/labels/나무/장식품/13_X017_C710_1218/13_X017_C710_1218_3.json,13_X017_C710_1218_3.jpg,나무,장식품,나무/장식품,2221,1080,2221,1080,True,실외,주간,1,1,1,True,0,90d0c9f1f7cf43b78a48cfa9dbf56dadf4cb737d,True,
Training,Training/images/나무/장식품/13_X034_C509_0107/13_X034_C509_0107_1.jpg,Training/labels/나무/장식품/13_X034_C509_0107/13_X034_C509_0107_1.json,13_X034_C509_0107_1.jpg,나무,장식품,나무/장식품,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,f2609adf40c94db6e98344f4e67cc1784ff4c8d6,True,
Training,Training/images/나무/장식품/13_X039_C509_0315/13_X039_C509_0315_0.jpg,Training/labels/나무/장식품/13_X039_C509_0315/13_X039_C509_0315_0.json,13_X039_C509_0315_0.jpg,나무,장식품,나무/장식품,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,ce9a561bc063494f98fff55e8e054736ad2ec62f,True,
Training,Training/images/나무/장식품/13_X043_C163_0108/13_X043_C163_0108_2.jpg,Training/labels/나무/장식품/13_X043_C163_0108/13_X043_C163_0108_2.json,13_X043_C163_0108_2.jpg,나무,장식품,나무/장식품,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,8540ecebae8ab3280fb0844010de3e3e1529053f,True,
Training,Training/images/나무/주걱/13_X019_C056_0303/13_X019_C056_0303_0.jpg,Training/labels/나무/주걱/13_X019_C056_0303/13_X019_C056_0303_0.json,13_X019_C056_0303_0.jpg,나무,주걱,나무/주걱,1921,1081,1921,1081,True,실외,주간,1,1,1,True,0,8207b19d02c0f2e66e71c7a03d83b3dfac7e6231,True,
Training,Training/images/나무/주걱/13_X021_C587_0305/13_X021_C587_0305_0.jpg,Training/labels/나무/주걱/13_X021_C587_0305/13_X021_C587_0305_0.json,13_X021_C587_0305_0.jpg,나무,주걱,나무/주걱,1921,1080,1921,1080,True,실외,주간,1,1,1,True,0,c264ab4d1373d3fa7caa02b389fc735ebbdd00f3,True,
Training,Training/images/나무/주걱/13_X052_C509_0314/13_X052_C509_0314_1.jpg,Training/labels/나무/주걱/13_X052_C509_0314/13_X052_C509_0314_1.json,13_X052_C509_0314_1.jpg,나무,주걱,나무/주걱,1440,1921,1440,1921,True,실외,주간,1,1,1,True,0,e037d64b1b6917101299f6bcc1e0e3e8bd9b896f,True,
Training,Training/images/나무/주걱/13_X055_C589_0304/13_X055_C589_0304_3.jpg,Training/labels/나무/주걱/13_X055_C589_0304/13_X055_C589_0304_3.json,13_X055_C589_0304_3.jpg,나무,주걱,나무/주걱,1921,1081,1921,1081,True,실외,주간,1,1,1,True,0,fd0f770e75366d67c52159fb54ee9c9df0aae840,True,
Training,Training/images/나무/주걱/13_X065_C589_0304/13_X065_C589_0304_3.jpg,Training/labels/나무/주걱/13_X065_C589_0304/13_X065_C589_0304_3.json,13_X065_C589_0304_3.jpg,나무,주걱,나무/주걱,1921,1081,1921,1081,True,실외,주간,1,1,1,True,0,0b6b98cc09838f2abe8b4b5d42917cf3af1ddc3c,True,
Training,Training/images/나무/주걱/13_X190_C050_0226/13_X190_C050_0226_0.jpg,Training/labels/나무/주걱/13_X190_C050_0226/13_X190_C050_0226_0.json,13_X190_C050_0226_0.jpg,나무,주걱,나무/주걱,1921,1080,1921,1080,True,실외,주간,1,1,1,True,0,2448cf825313bf542c154d62b075368e3387afbb,True,
Training,Training/images/나무/주걱/13_X256_C509_0329/13_X256_C509_0329_3.jpg,Training/labels/나무/주걱/13_X256_C509_0329/13_X256_C509_0329_3.json,13_X256_C509_0329_3.jpg,나무,주걱,나무/주걱,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,c4435c788128db6e163b045325053966580de8fd,True,
Training,Training/images/나무/주걱/13_X274_C509_0314/13_X274_C509_0314_2.jpg,Training/labels/나무/주걱/13_X274_C509_0314/13_X274_C509_0314_2.json,13_X274_C509_0314_2.jpg,나무,주걱,나무/주걱,1440,1921,1440,1921,True,실외,주간,1,1,1,True,0,0e8924fc1914827e4c4396d379a1e19501d9abfc,True,
Training,Training/images/나무/주걱/13_X466_C509_0329/13_X466_C509_0329_4.jpg,Training/labels/나무/주걱/13_X466_C509_0329/13_X466_C509_0329_4.json,13_X466_C509_0329_4.jpg,나무,주걱,나무/주걱,1921,1440,1921,1440,True,실내,주간,1,1,1,True,0,744776b2a3032421ff75ee8c949e5f9650f31e04,True,
Training,Training/images/나무/주방용품/13_X014_C509_0329/13_X014_C509_0329_0.jpg,Training/labels/나무/주방용품/13_X014_C509_0329/13_X014_C509_0329_0.json,13_X014_C509_0329_0.jpg,나무,주방용품,나무/주방용품,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,da09450a59b157ad4524e5263c7ec1aa084f088f,True,
Training,Training/images/나무/주방용품/13_X019_C999_0328/13_X019_C999_0328_0.jpg,Training/labels/나무/주방용품/13_X019_C999_0328/13_X019_C999_0328_0.json,13_X019_C999_0328_0.jpg,나무,주방용품,나무/주방용품,1080,1921,1080,1921,True,실내,주간,1,1,1,True,0,86f804865e8d46a9c0f83e7028b4e4f326f96702,True,
Training,Training/images/나무/주방용품/13_X030_C509_0315/13_X030_C509_0315_3.jpg,Training/labels/나무/주방용품/13_X030_C509_0315/13_X030_C509_0315_3.json,13_X030_C509_0315_3.jpg,나무,주방용품,나무/주방용품,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,b7c478f1926f80f0a6a499a3be14055e1891bfa2,True,
Training,Training/images/나무/주방용품/13_X035_C024_0225/13_X035_C024_0225_3.jpg,Training/labels/나무/주방용품/13_X035_C024_0225/13_X035_C024_0225_3.json,13_X035_C024_0225_3.jpg,나무,주방용품,나무/주방용품,1921,1080,1921,1080,True,실외,주간,2,2,2,True,0,470762558e647d8b9a363e175fd0c459469d8633,True,
Training,Training/images/나무/주방용품/13_X056_C999_0320/13_X056_C999_0320_1.jpg,Training/labels/나무/주방용품/13_X056_C999_0320/13_X056_C999_0320_1.json,13_X056_C999_0320_1.jpg,나무,주방용품,나무/주방용품,1921,1080,1921,1080,True,실외,주간,1,1,1,True,0,516f4590dc48ac8339f2cf3420688219573878c1,True,
Training,Training/images/나무/주방용품/13_X123_C589_0304/13_X123_C589_0304_4.jpg,Training/labels/나무/주방용품/13_X123_C589_0304/13_X123_C589_0304_4.json,13_X123_C589_0304_4.jpg,나무,주방용품,나무/주방용품,1921,1081,1921,1081,True,실외,주간,2,2,2,True,0,51a3df227014937d4ee457a4aad879e944f7c99e,True,
Training,Training/images/나무/주방용품/13_X140_C023_0305/13_X140_C023_0305_1.jpg,Training/labels/나무/주방용품/13_X140_C023_0305/13_X140_C023_0305_1.json,13_X140_C023_0305_1.jpg,나무,주방용품,나무/주방용품,1921,1081,1921,1081,True,실외,주간,2,2,2,True,0,8de67652a6d38255852b096ef38a92602b2ce768,True,
Training,Training/images/나무/주방용품/13_X150_C500_0317/13_X150_C500_0317_0.jpg,Training/labels/나무/주방용품/13_X150_C500_0317/13_X150_C500_0317_0.json,13_X150_C500_0317_0.jpg,나무,주방용품,나무/주방용품,1080,1921,1080,1921,True,실외,주간,1,1,1,True,0,9c1d4bfdac109602e28168bfe2ce7f7a543902d3,True,
Training,Training/images/나무/주방용품/13_X209_C023_0306/13_X209_C023_0306_1.jpg,Training/labels/나무/주방용품/13_X209_C023_0306/13_X209_C023_0306_1.json,13_X209_C023_0306_1.jpg,나무,주방용품,나무/주방용품,1921,1081,1921,1081,True,실외,주간,3,3,3,True,0,44a533d20ac668eec29ced51d1df5b7a455a18fb,True,
Training,Training/images/나무/포장재/13_X001_C211_0107/13_X001_C211_0107_1.jpg,Training/labels/나무/포장재/13_X001_C211_0107/13_X001_C211_0107_1.json,13_X001_C211_0107_1.jpg,나무,포장재,나무/포장재,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,1449e1b98986a248fe99796e01bce10f3a05852f,True,
Training,Training/images/나무/포장재/13_X003_C056_1026/13_X003_C056_1026_2.jpg,Training/labels/나무/포장재/13_X003_C056_1026/13_X003_C056_1026_2.json,13_X003_C056_1026_2.jpg,나무,포장재,나무/포장재,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,42dc3141c9f59a4d5d9edf7fdf9574db25cbd4e6,True,
Training,Training/images/나무/포장재/13_X017_C056_1026/13_X017_C056_1026_1.jpg,Training/labels/나무/포장재/13_X017_C056_1026/13_X017_C056_1026_1.json,13_X017_C056_1026_1.jpg,나무,포장재,나무/포장재,1920,1920,1920,1920,True,실외,주간,1,1,1,True,0,70bbeb6a4207dbc9f499faabe836eb94473607b6,True,
